experiment_name,feature_mode,feature_tag,motif_set_id,occurrence_id,candidate_start_idx,candidate_end_idx,candidate_start_time,candidate_end_time,start_idx,end_idx,length,start_time,end_time,l_min,l_max,rho,overlap,warping,nb,feature_columns,sample_name,dataset_name
btcusdt_1m_locomotif_main_l30_120_rho08_debug500,main,main,0,0,220,273,2017-08-17 11:40:00+00:00,2017-08-17 12:32:00+00:00,220,273,53,2017-08-17 11:40:00+00:00,2017-08-17 12:32:00+00:00,30,120,0.8,0.1,True,1,"[""log_return"", ""vol_30m"", ""vol_60m"", ""vol_240m"", ""log_volume""]",BTCUSDT_1m,BTCUSDT_1m_processed
btcusdt_1m_locomotif_main_l30_120_rho08_debug500,main,main,0,1,220,273,2017-08-17 11:40:00+00:00,2017-08-17 12:32:00+00:00,270,316,46,2017-08-17 12:30:00+00:00,2017-08-17 13:15:00+00:00,30,120,0.8,0.1,True,1,"[""log_return"", ""vol_30m"", ""vol_60m"", ""vol_240m"", ""log_volume""]",BTCUSDT_1m,BTCUSDT_1m_processed
btcusdt_1m_locomotif_main_l30_120_rho08_debug500,main,main,0,2,220,273,2017-08-17 11:40:00+00:00,2017-08-17 12:32:00+00:00,323,380,57,2017-08-17 13:23:00+00:00,2017-08-17 14:19:00+00:00,30,120,0.8,0.1,True,1,"[""log_return"", ""vol_30m"", ""vol_60m"", ""vol_240m"", ""log_volume""]",BTCUSDT_1m,BTCUSDT_1m_processed
